node_id,name,parent_node_id,node_type,parent_relation,context,identifier,description
JAVA:991,Young Generation,JAVA:286,concept,subconcept of,Java software programming,Easy,Young Generation: Java software programming: Web programming
JAVA:992,Zoho,JAVA:756,concept,subconcept of,Java software programming,Easy,Zoho: Java software programming: Web programming
JAVA:993,Java,JAVA:440,concept,subconcept of,Java software programming,Easy,Java
JAVA:994,Sets,JAVA:443,concept,subconcept of,Java software programming,Easy,Set in Java. Set is an interface which extends Collection.
JAVA:995,Lists,JAVA:443,concept,subconcept of,Java software programming,Easy,The Java.util.List is a child interface of Collection.
JAVA:996,Maps,JAVA:443,concept,subconcept of,Java software programming,Easy,"The Java Map interface, java.util.Map , represents a mapping between a key and a value."
JAVA:997,LinkedHashSet,JAVA:994,concept,subconcept of,Java software programming,Easy,A LinkedHashSet is an ordered version of HashSet that maintains a doubly-linked List across all elements.
JAVA:998,SortedSet,JAVA:994,concept,subconcept of,Java software programming,Easy,A sorted set is a set with ordering on its elements. SortedSet interface represents a sorted set in Java Collection Framework.
JAVA:999,Tree Set,JAVA:994,concept,subconcept of,Java software programming,Easy,"Java TreeSet class is part of Java's collections framework. It implements the NavigableSet interface, which in turn extends the SortedSet interface. "
JAVA:1000,EnumSet,JAVA:994,concept,subconcept of,Java software programming,Easy,EnumSet is one of the specialized implementation of Set interface for use with the enumeration type. 
JAVA:1001,HashSet,JAVA:994,concept,subconcept of,Java software programming,Easy,"The HashSet class implements the Set interface, backed by a hash table which is actually a HashMap instance."
JAVA:1002,Comparable,JAVA:995,concept,subconcept of,Java software programming,Easy,Java Comparable interface. Java Comparable interface is used to order the objects of the user-defined class.
JAVA:1003,Comparator,JAVA:995,concept,subconcept of,Java software programming,Easy,Comparator Interface in Java with Examples. Comparator interface is used to order the objects of user-defined classes.
JAVA:1004,Vector,JAVA:995,concept,subconcept of,Java software programming,Easy,Vector implements a dynamic array that means it can grow or shrink as required.
JAVA:1005,ArrayList,JAVA:995,concept,subconcept of,Java software programming,Easy,ArrayList is a part of collection framework and is present in java.util package. It provides us dynamic arrays in Java.
JAVA:1006,LinkedList,JAVA:995,concept,subconcept of,Java software programming,Easy,Java LinkedList class uses a doubly linked list to store the elements. It provides a linked-list data structure.
JAVA:1007,Stack,JAVA:995,concept,subconcept of,Java software programming,Easy,Java Collection framework provides a Stack class which models and implements Stack data structure. 
JAVA:1008,HashMap,JAVA:996,concept,subconcept of,Java software programming,Easy,Java HashMap is a hash table based implementation of Java's Map interface.
JAVA:1009,TreeMap,JAVA:996,concept,subconcept of,Java software programming,Easy,The TreeMap in Java is used to implement Map interface and NavigableMap along with the Abstract Class.
JAVA:1010,LinkedHashMap,JAVA:996,concept,subconcept of,Java software programming,Easy,A LinkedHashMap contains values based on the key. It contains only unique elements
JAVA:1011,hashtable,JAVA:996,concept,subconcept of,Java software programming,Easy,"Hashtable in Java. This class implements a hash table, which maps keys to values. Any non-null object can be used as a key or as a value."
JAVA:1012,EnumMap,JAVA:996,concept,subconcept of,Java software programming,Easy, EnumMap class is a member of the Java Collections Framework & is not synchronized.
JAVA:1013,IdentityHashMap,JAVA:996,concept,subconcept of,Java software programming,Easy," IdentityHashMap implements Map, Serializable and Clonable interfaces and extends AbstractMap class."
JAVA:1014,WeakHashMap,JAVA:996,concept,subconcept of,Java software programming,Easy,WeakHashMap is an implementation of the Map interface that stores only weak references to its keys.
JAVA:1015,NavigableMap,JAVA:996,concept,subconcept of,Java software programming,Easy,"NavigableMap is an extension of SortedMap which provides convenient navigation method like lowerKey, floorKey, ceilingKey and higherKey"
JAVA:1016,Language Basics,JAVA:993,concept,subconcept of,Java software programming,Easy,"Java is a case-sensitive programming language, like C++. Java is an Object Oriented Programming (OOP) structure."
JAVA:1017,Arrays,JAVA:1016,concept,subconcept of,Java software programming,Easy,An array is a group of like-typed variables that are referred to by a common name.
JAVA:1018,DataTypes,JAVA:1016,concept,subconcept of,Java software programming,Easy,Data types specify the different sizes and values that can be stored in the variable.
JAVA:1019,Operators,JAVA:1016,concept,subconcept of,Java software programming,Easy, Operators are used to perform operations on variables and values. 
JAVA:1020,Loops,JAVA:1016,concept,subconcept of,Java software programming,Easy,Loop is used in programming to repeat a specific block of code.
JAVA:1021,Conditional Statements,JAVA:1016,concept,subconcept of,Java software programming,Easy,"Java, like all other programming languages, is equipped with specific statements that allow us to check a condition and execute certain parts of code depending on whether the condition is true or false. Such statements are called conditional, and are a form of composite statement."
JAVA:1022,Single Dimensional,JAVA:1017,concept,subconcept of,Java software programming,Easy,"A one-dimensional array is, essentially, a list of like-typed variables."
JAVA:1023,Multi Dimensional,JAVA:1017,concept,subconcept of,Java software programming,Easy,Java Multidimensional Arrays can be defined in simple words as array of arrays. 
JAVA:1024,Boolean,JAVA:1018,concept,subconcept of,Java software programming,Easy,Java provides a wrapper class Boolean in java.lang package. The Boolean class wraps a value of the primitive type boolean in an object.
JAVA:1025,Interger,JAVA:1018,concept,subconcept of,Java software programming,Easy,"An integer is a whole number � that is, a number with no fractional or decimal portion. "
JAVA:1026,Floating Points,JAVA:1018,concept,subconcept of,Java software programming,Easy,Floating-point numbers are numbers that have fractional parts
JAVA:1027,Char,JAVA:1018,concept,subconcept of,Java software programming,Easy,char is a primitive type that represents a single 16 bit Unicode
JAVA:1028,String,JAVA:1018,concept,subconcept of,Java software programming,Easy,String is immutable object which means that it cannot be changed once it is created.
JAVA:1029,Bitwise,JAVA:1019,concept,subconcept of,Java software programming,Easy,Bitwise operators are used to perform manipulation of individual bits of a number.
JAVA:1030,Relational,JAVA:1019,concept,subconcept of,Java software programming,Easy,Relational operators also known as comparison operators are used to check the relation between two operands.
JAVA:1031,Arithmetic,JAVA:1019,concept,subconcept of,Java software programming,Easy,The Java programming language supports various arithmetic operators for all floating-point and integer numbers.
JAVA:1032,Assignment,JAVA:1019,concept,subconcept of,Java software programming,Easy,Assignment operators are used in Java to assign values to variables.
JAVA:1033,Unary,JAVA:1019,concept,subconcept of,Java software programming,Easy,The unary operators require only one operand
JAVA:1034,Equality,JAVA:1019,concept,subconcept of,Java software programming,Easy,Equality operators in java
JAVA:1035,Conditional,JAVA:1019,concept,subconcept of,Java software programming,Easy,"The Java Conditional Operator selects one of two expressions for evaluation, which is based on the value of the first operands."
JAVA:1036,Bit Shift,JAVA:1019,concept,subconcept of,Java software programming,Easy,Bitwise right shift operator in Java. Java supports two type of right shift operator. The>> operator is a signed right shift operator and >>> is an unsigned right shift operator.
JAVA:1037,For Loop,JAVA:1020,concept,subconcept of,Java software programming,Easy,The for loop loops through a block of code a number of times.
JAVA:1038,Do While,JAVA:1020,concept,subconcept of,Java software programming,Easy,Java do while loop is used to execute a block of statements continuously until the given condition is true. 
JAVA:1039,Enhanced For Loop,JAVA:1020,concept,subconcept of,Java software programming,Easy,The so-called enhanced for loop is a simpler way to do this same thing.
JAVA:1040,While,JAVA:1020,concept,subconcept of,Java software programming,Easy,The while and do-while Statements. The while statement continually executes a block of statements while a particular condition is true .
JAVA:1041,If-else Statement,JAVA:1021,concept,subconcept of,Java software programming,Easy,Java if...else (if-then-else) Statement. The if statement executes a certain section of code if the test expression is evaluated to true.
JAVA:1042,If Statement,JAVA:1021,concept,subconcept of,Java software programming,Easy,If statement is the most simple decision making statement. 
JAVA:1043,Switch Statement,JAVA:1021,concept,subconcept of,Java software programming,Easy,The switch statement is a multi-way branch statement.
JAVA:1044,Nested Ifs,JAVA:1021,concept,subconcept of,Java software programming,Easy,A nested if is an if statement that is the target of another if or else. 
JAVA:1045,For Statement,JAVA:1021,concept,subconcept of,Java software programming,Easy,The Java for loop is a control flow statement that iterates a part of the programs multiple times.
